Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
62,2002.0,473.0,Tony Batista,Orioles,28.0,473.0,161.0,682.0,615.0,0.244,150.0,82.0,36.0,1.0,31.0,90.0,87.0,50.0,9.0,107.0,11.0,5.0,4.0,2763.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2002.0,472.5999999999999,Randy Wolf,Phillies,25.0,7.0,32.0,75.0,60.0,0.133,8.0,3.0,4.0,0.0,1.0,6.0,4.0,4.0,0.0,24.0,0.0,0.0,0.0,239.0,2002.0,Randy Wolf,Phillies,25.0,465.5999999999999,11.0,9.0,3.2,75.0,3.9,31.0,31.0,3.0,2.0,0.0,0.0,210.2,172.0,77.0,23.0,63.0,5.0,7.0,0.0,172.0,855.0,3207.0
64,2002.0,470.0,Torii Hunter,Twins,26.0,470.0,148.0,604.0,561.0,0.289,162.0,92.0,37.0,4.0,29.0,89.0,94.0,35.0,3.0,118.0,5.0,23.0,8.0,2166.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2002.0,469.0,Jim Edmonds,Cardinals,32.0,469.0,144.0,576.0,476.0,0.311,148.0,87.0,31.0,2.0,28.0,96.0,83.0,86.0,14.0,134.0,8.0,4.0,3.0,2343.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2002.0,468.0,Ray Durham,- - -,30.0,468.0,150.0,659.0,564.0,0.289,163.0,108.0,34.0,6.0,15.0,114.0,70.0,73.0,1.0,93.0,7.0,26.0,7.0,2687.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2002.0,465.0,Ellis Burks,Indians,37.0,465.0,138.0,570.0,518.0,0.301,156.0,96.0,28.0,0.0,32.0,92.0,91.0,44.0,3.0,108.0,6.0,2.0,3.0,2194.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2002.0,465.0,Mark Buehrle,White Sox,23.0,-2.0,34.0,6.0,6.0,0.16699999999999998,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,2002.0,Mark Buehrle,White Sox,23.0,467.0,19.0,12.0,3.58,95.0,4.3,34.0,34.0,5.0,2.0,0.0,0.0,239.0,236.0,102.0,25.0,61.0,7.0,3.0,1.0,134.0,984.0,3512.0
69,2002.0,463.3,Mark Mulder,Athletics,24.0,-1.0,30.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2002.0,Mark Mulder,Athletics,24.0,464.3,19.0,7.0,3.47,80.0,3.9,30.0,30.0,2.0,1.0,0.0,0.0,207.1,182.0,88.0,21.0,55.0,3.0,11.0,1.0,159.0,862.0,3013.0
70,2002.0,463.0,Fred McGriff,Cubs,38.0,463.0,146.0,595.0,523.0,0.273,143.0,84.0,27.0,2.0,30.0,67.0,103.0,63.0,6.0,99.0,4.0,1.0,2.0,2233.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2002.0,461.5999999999999,Kerry Wood,Cubs,25.0,2.0,33.0,81.0,72.0,0.16699999999999998,12.0,11.0,0.0,0.0,1.0,5.0,5.0,3.0,0.0,28.0,0.0,0.0,0.0,277.0,2002.0,Kerry Wood,Cubs,25.0,459.5999999999999,12.0,11.0,3.66,87.0,3.6,33.0,33.0,4.0,1.0,0.0,0.0,213.2,169.0,92.0,22.0,97.0,5.0,16.0,1.0,217.0,895.0,3386.0
72,2002.0,461.0,Aaron Boone,Reds,29.0,461.0,162.0,685.0,606.0,0.241,146.0,80.0,38.0,2.0,26.0,83.0,87.0,56.0,4.0,111.0,10.0,32.0,8.0,2536.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2002.0,459.3,Paul Byrd,Royals,31.0,-2.0,33.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2002.0,Paul Byrd,Royals,31.0,461.3,17.0,11.0,3.9,99.0,3.1,33.0,33.0,7.0,2.0,0.0,0.0,228.1,224.0,111.0,36.0,38.0,1.0,7.0,1.0,129.0,935.0,3220.0
74,2002.0,459.0,Eric Hinske,Blue Jays,24.0,459.0,151.0,650.0,566.0,0.279,158.0,94.0,38.0,2.0,24.0,99.0,84.0,77.0,5.0,138.0,2.0,13.0,1.0,2564.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2002.0,459.0,Raul Ibanez,Royals,30.0,459.0,137.0,544.0,497.0,0.294,146.0,79.0,37.0,6.0,24.0,70.0,103.0,40.0,5.0,76.0,2.0,5.0,3.0,2174.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2002.0,458.0,Vernon Wells,Blue Jays,23.0,458.0,159.0,648.0,608.0,0.275,167.0,106.0,34.0,4.0,23.0,87.0,100.0,27.0,0.0,85.0,3.0,9.0,4.0,2216.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2002.0,455.0,Carlos Lee,White Sox,26.0,455.0,140.0,576.0,492.0,0.264,130.0,76.0,26.0,2.0,26.0,82.0,80.0,75.0,4.0,73.0,2.0,1.0,4.0,2323.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2002.0,454.3,Ramon Ortiz,Angels,29.0,-3.0,32.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,2002.0,Ramon Ortiz,Angels,29.0,457.3,15.0,9.0,3.77,91.0,1.6,32.0,32.0,4.0,1.0,0.0,0.0,217.1,188.0,97.0,40.0,68.0,0.0,5.0,3.0,162.0,896.0,3270.0
79,2002.0,450.0,Frank Thomas,White Sox,34.0,450.0,148.0,628.0,523.0,0.252,132.0,74.0,29.0,1.0,28.0,77.0,92.0,88.0,2.0,115.0,7.0,3.0,0.0,2686.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2002.0,448.5999999999999,Mike Mussina,Yankees,33.0,5.0,33.0,6.0,5.0,0.6,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2002.0,Mike Mussina,Yankees,33.0,443.5999999999999,18.0,10.0,4.05,97.0,4.5,33.0,33.0,2.0,2.0,0.0,0.0,215.2,208.0,103.0,27.0,48.0,1.0,5.0,0.0,182.0,886.0,3353.0
81,2002.0,447.0,Matt Clement,Cubs,27.0,-20.0,32.0,75.0,61.0,0.049,3.0,1.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,34.0,3.0,0.0,0.0,259.0,2002.0,Matt Clement,Cubs,27.0,467.0,12.0,11.0,3.56,81.0,4.7,32.0,32.0,3.0,2.0,0.0,0.0,205.0,162.0,84.0,18.0,85.0,7.0,6.0,0.0,215.0,858.0,3244.0
82,2002.0,444.0,Raul Mondesi,- - -,31.0,444.0,146.0,637.0,569.0,0.232,132.0,71.0,34.0,1.0,26.0,90.0,88.0,59.0,3.0,103.0,5.0,15.0,6.0,2364.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2002.0,444.0,Junior Spivey,Diamondbacks,27.0,444.0,143.0,626.0,538.0,0.301,162.0,106.0,34.0,6.0,16.0,103.0,78.0,65.0,5.0,100.0,16.0,11.0,6.0,2480.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2002.0,441.0,Jarrod Washburn,Angels,27.0,-2.0,32.0,5.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,2002.0,Jarrod Washburn,Angels,27.0,443.0,18.0,6.0,3.15,72.0,4.2,32.0,32.0,1.0,0.0,0.0,0.0,206.0,183.0,75.0,19.0,59.0,1.0,3.0,1.0,139.0,852.0,3350.0
85,2002.0,440.3,Hideo Nomo,Dodgers,33.0,-10.0,34.0,74.0,63.0,0.063,4.0,1.0,2.0,0.0,1.0,3.0,3.0,5.0,0.0,32.0,0.0,0.0,0.0,298.0,2002.0,Hideo Nomo,Dodgers,33.0,450.3,16.0,6.0,3.39,83.0,2.9,34.0,34.0,0.0,0.0,0.0,0.0,220.1,189.0,92.0,26.0,101.0,5.0,2.0,0.0,193.0,926.0,3468.0
86,2002.0,440.0,Shea Hillenbrand,Red Sox,26.0,440.0,156.0,676.0,634.0,0.293,186.0,121.0,43.0,4.0,18.0,94.0,83.0,25.0,4.0,95.0,12.0,4.0,2.0,2393.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2002.0,439.0,Jacque Jones,Twins,27.0,439.0,149.0,626.0,577.0,0.3,173.0,107.0,37.0,2.0,27.0,96.0,85.0,37.0,2.0,129.0,2.0,6.0,7.0,2244.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2002.0,438.0,Randy Winn,Devil Rays,28.0,438.0,152.0,674.0,607.0,0.298,181.0,119.0,39.0,9.0,14.0,87.0,75.0,55.0,3.0,109.0,6.0,27.0,8.0,2634.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2002.0,435.0,Edgar Renteria,Cardinals,25.0,435.0,152.0,609.0,544.0,0.305,166.0,117.0,36.0,2.0,11.0,77.0,83.0,49.0,7.0,57.0,4.0,22.0,7.0,2169.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2002.0,434.0,Tim Salmon,Angels,33.0,434.0,138.0,568.0,483.0,0.28600000000000003,138.0,78.0,37.0,1.0,22.0,84.0,88.0,71.0,3.0,102.0,7.0,6.0,3.0,2154.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2002.0,433.0,Trot Nixon,Red Sox,28.0,433.0,152.0,612.0,532.0,0.256,136.0,73.0,36.0,3.0,24.0,81.0,94.0,65.0,2.0,109.0,5.0,4.0,2.0,2447.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2002.0,431.0,Omar Vizquel,Indians,35.0,431.0,151.0,663.0,582.0,0.275,160.0,110.0,31.0,5.0,14.0,85.0,72.0,56.0,3.0,64.0,8.0,18.0,10.0,2625.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2002.0,431.0,Shannon Stewart,Blue Jays,28.0,431.0,141.0,641.0,577.0,0.303,175.0,121.0,38.0,6.0,10.0,103.0,45.0,54.0,2.0,60.0,9.0,14.0,2.0,2284.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2002.0,431.0,David Eckstein,Angels,27.0,431.0,152.0,702.0,608.0,0.293,178.0,142.0,22.0,6.0,8.0,107.0,63.0,45.0,0.0,44.0,27.0,21.0,13.0,2612.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2002.0,431.0,Adam Dunn,Reds,22.0,431.0,158.0,676.0,535.0,0.249,133.0,77.0,28.0,2.0,26.0,84.0,71.0,128.0,13.0,170.0,9.0,19.0,9.0,2942.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2002.0,430.3,Jason Schmidt,Giants,29.0,-12.0,29.0,62.0,56.0,0.125,7.0,5.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,28.0,0.0,0.0,0.0,223.0,2002.0,Jason Schmidt,Giants,29.0,442.3,13.0,8.0,3.45,71.0,4.5,29.0,29.0,2.0,2.0,0.0,0.0,185.1,148.0,78.0,15.0,73.0,1.0,2.0,0.0,196.0,769.0,3032.0
97,2002.0,428.3,John Smoltz,Braves,35.0,-1.0,75.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2002.0,John Smoltz,Braves,35.0,429.3,3.0,2.0,3.25,29.0,2.5,75.0,0.0,0.0,0.0,55.0,4.0,80.1,59.0,30.0,4.0,24.0,1.0,0.0,1.0,85.0,314.0,1169.0
98,2002.0,428.3,Greg Maddux,Braves,36.0,15.0,35.0,68.0,59.0,0.18600000000000005,11.0,8.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,178.0,2002.0,Greg Maddux,Braves,36.0,413.3,16.0,6.0,2.62,58.0,3.9,34.0,34.0,0.0,0.0,0.0,0.0,199.1,194.0,67.0,14.0,45.0,7.0,4.0,0.0,118.0,820.0,2679.0
99,2002.0,428.0,Robin Ventura,Yankees,34.0,428.0,141.0,562.0,465.0,0.247,115.0,71.0,17.0,0.0,27.0,68.0,93.0,90.0,9.0,101.0,2.0,3.0,1.0,2298.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2002.0,424.5999999999999,Tom Glavine,Braves,36.0,1.0,37.0,84.0,68.0,0.103,7.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,270.0,2002.0,Tom Glavine,Braves,36.0,423.5999999999999,18.0,11.0,2.96,74.0,2.9,36.0,36.0,2.0,1.0,0.0,0.0,224.2,210.0,85.0,21.0,78.0,8.0,8.0,0.0,127.0,936.0,3597.0
101,2002.0,421.3,Matt Morris,Cardinals,27.0,2.0,32.0,79.0,71.0,0.16899999999999998,12.0,9.0,3.0,0.0,0.0,4.0,3.0,3.0,0.0,23.0,0.0,0.0,0.0,282.0,2002.0,Matt Morris,Cardinals,27.0,419.3,17.0,9.0,3.42,80.0,4.2,32.0,32.0,1.0,1.0,0.0,0.0,210.1,210.0,86.0,16.0,64.0,3.0,6.0,0.0,171.0,890.0,3208.0
102,2002.0,421.0,Scott Spiezio,Angels,29.0,421.0,153.0,571.0,491.0,0.285,140.0,92.0,34.0,2.0,12.0,80.0,82.0,67.0,7.0,52.0,4.0,6.0,7.0,2016.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2002.0,419.0,Darin Erstad,Angels,28.0,419.0,150.0,663.0,625.0,0.28300000000000003,177.0,135.0,28.0,4.0,10.0,99.0,73.0,27.0,4.0,67.0,2.0,23.0,3.0,2281.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2002.0,417.0,Juan Encarnacion,- - -,26.0,417.0,152.0,644.0,584.0,0.271,158.0,107.0,22.0,5.0,24.0,77.0,85.0,46.0,0.0,113.0,4.0,21.0,9.0,2292.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2002.0,412.0,Edgardo Alfonzo,Mets,28.0,412.0,135.0,562.0,490.0,0.308,151.0,109.0,26.0,0.0,16.0,78.0,56.0,62.0,8.0,55.0,7.0,6.0,0.0,2204.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2002.0,412.0,Jay Gibbons,Orioles,25.0,412.0,136.0,541.0,490.0,0.247,121.0,63.0,29.0,1.0,28.0,71.0,69.0,45.0,3.0,66.0,2.0,1.0,3.0,1901.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2002.0,410.0,Mark Kotsay,Padres,26.0,410.0,153.0,646.0,578.0,0.292,169.0,118.0,27.0,7.0,17.0,82.0,61.0,59.0,0.0,89.0,3.0,11.0,9.0,2369.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2002.0,408.0,Kenny Lofton,- - -,35.0,408.0,139.0,611.0,532.0,0.261,139.0,89.0,30.0,9.0,11.0,98.0,51.0,72.0,0.0,73.0,1.0,29.0,11.0,2350.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2002.0,408.0,David Bell,Giants,29.0,408.0,154.0,629.0,552.0,0.261,144.0,93.0,29.0,2.0,20.0,82.0,73.0,55.0,2.0,80.0,9.0,1.0,2.0,2442.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2002.0,408.0,Todd Walker,Reds,29.0,408.0,155.0,675.0,612.0,0.299,183.0,127.0,42.0,3.0,11.0,79.0,64.0,50.0,7.0,81.0,3.0,8.0,5.0,2467.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2002.0,407.3,David Wells,Yankees,39.0,-3.0,31.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,2002.0,David Wells,Yankees,39.0,410.3,19.0,7.0,3.75,86.0,4.5,31.0,31.0,2.0,1.0,0.0,0.0,206.1,210.0,100.0,21.0,45.0,2.0,5.0,0.0,137.0,873.0,3137.0
112,2002.0,405.0,Jorge Posada,Yankees,30.0,405.0,143.0,598.0,511.0,0.268,137.0,76.0,40.0,1.0,20.0,79.0,99.0,81.0,9.0,143.0,3.0,1.0,0.0,2422.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2002.0,404.3,Russ Ortiz,Giants,28.0,41.0,33.0,84.0,69.0,0.246,17.0,10.0,5.0,0.0,2.0,11.0,9.0,6.0,0.0,17.0,0.0,0.0,0.0,326.0,2002.0,Russ Ortiz,Giants,28.0,363.3,14.0,10.0,3.61,86.0,2.9,33.0,33.0,2.0,0.0,0.0,0.0,214.1,191.0,89.0,15.0,94.0,5.0,4.0,0.0,137.0,911.0,3599.0
114,2002.0,401.3,Javier Vazquez,Expos,25.0,17.0,34.0,86.0,73.0,0.17800000000000002,13.0,13.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,9.0,0.0,0.0,1.0,299.0,2002.0,Javier Vazquez,Expos,25.0,384.3,10.0,13.0,3.91,100.0,4.6,34.0,34.0,2.0,0.0,0.0,0.0,230.1,243.0,111.0,28.0,49.0,6.0,4.0,0.0,179.0,971.0,3558.0
115,2002.0,401.0,Tino Martinez,Cardinals,34.0,401.0,150.0,576.0,511.0,0.262,134.0,87.0,25.0,1.0,21.0,63.0,75.0,58.0,9.0,71.0,2.0,3.0,2.0,2059.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2002.0,401.0,Brad Fullmer,Angels,27.0,401.0,130.0,479.0,429.0,0.289,124.0,64.0,35.0,6.0,19.0,75.0,59.0,32.0,6.0,44.0,15.0,10.0,3.0,1611.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2002.0,400.0,Aubrey Huff,Devil Rays,25.0,400.0,113.0,494.0,454.0,0.313,142.0,94.0,25.0,0.0,23.0,67.0,59.0,37.0,7.0,55.0,1.0,4.0,1.0,1771.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2002.0,398.0,Paul Lo Duca,Dodgers,30.0,398.0,149.0,632.0,580.0,0.281,163.0,114.0,38.0,1.0,10.0,74.0,64.0,34.0,2.0,31.0,10.0,3.0,1.0,2288.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2002.0,390.3,Joel Pineiro,Mariners,23.0,1.0,37.0,7.0,7.0,0.14300000000000002,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,2002.0,Joel Pineiro,Mariners,23.0,389.3,14.0,7.0,3.24,70.0,2.5,37.0,28.0,2.0,1.0,0.0,0.0,194.1,189.0,75.0,24.0,54.0,1.0,7.0,0.0,136.0,812.0,3095.0
120,2002.0,388.3,Al Leiter,Mets,36.0,-6.0,33.0,64.0,53.0,0.151,8.0,7.0,1.0,0.0,0.0,3.0,2.0,8.0,0.0,28.0,0.0,0.0,0.0,263.0,2002.0,Al Leiter,Mets,36.0,394.3,13.0,13.0,3.48,79.0,3.2,33.0,33.0,2.0,2.0,0.0,0.0,204.1,194.0,99.0,23.0,69.0,5.0,8.0,1.0,172.0,868.0,3415.0
121,2002.0,385.5999999999999,Freddy Garcia,Mariners,25.0,2.0,34.0,7.0,6.0,0.333,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2002.0,Freddy Garcia,Mariners,25.0,383.5999999999999,16.0,10.0,4.39,109.0,3.4,34.0,34.0,1.0,0.0,0.0,0.0,223.2,227.0,110.0,30.0,63.0,3.0,6.0,1.0,181.0,955.0,3610.0
122,2002.0,384.0,Adrian Beltre,Dodgers,23.0,384.0,159.0,635.0,587.0,0.257,151.0,99.0,26.0,5.0,21.0,70.0,75.0,37.0,4.0,96.0,4.0,7.0,5.0,2396.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2002.0,384.0,Mike Cameron,Mariners,29.0,384.0,158.0,640.0,545.0,0.239,130.0,74.0,26.0,5.0,25.0,84.0,80.0,79.0,3.0,176.0,7.0,31.0,8.0,2625.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2002.0,383.0,Melvin Mora,Orioles,30.0,383.0,149.0,652.0,557.0,0.233,130.0,77.0,30.0,4.0,19.0,86.0,64.0,70.0,2.0,108.0,20.0,16.0,10.0,2588.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
